2012,WA,17405,Bellevue School District,3486,Newport Senior High School,1679,1679,0,0,0,0,0,0,0,0,0,0,0,360,430,451,438
2012,WA,17405,Bellevue School District,3631,Odle Middle School,742,742,0,0,0,0,0,0,0,0,260,255,227,0,0,0,0
2012,WA,17405,Bellevue School District,3168,Phantom Lake Elementary,391,321,70,38,6,65,50,51,55,56,0,0,0,0,0,0,0
2012,WA,17405,Bellevue School District,3224,Puesta del Sol Elementary School,556,556,0,74,25,103,91,99,87,77,0,0,0,0,0,0,0
2012,WA,17405,Bellevue School District,3282,Sammamish Senior High,1081,1081,0,0,0,0,0,0,0,0,0,0,0,257,261,264,299
2012,WA,17405,Bellevue School District,3339,Sherwood Forest Elementary,386,386,0,57,13,67,60,68,61,60,0,0,0,0,0,0,0
2012,WA,17405,Bellevue School District,3789,Somerset Elementary School,601,601,0,75,10,117,84,103,114,98,0,0,0,0,0,0,0
2012,WA,17405,Bellevue School District,3634,Spiritridge Elementary School,581,581,0,38,9,68,73,139,125,129,0,0,0,0,0,0,0
2012,WA,17405,Bellevue School District,3100,Stevenson Elementary,520,520,0,94,20,98,95,76,75,62,0,0,0,0,0,0,0
2012,WA,17405,Bellevue School District,3435,Tillicum Middle School,759,759,0,0,0,0,0,0,0,0,238,250,271,0,0,0,0
2012,WA,17405,Bellevue School District,3283,Tyee Middle School,760,760,0,0,0,0,0,0,0,0,255,228,277,0,0,0,0
2012,WA,17405,Bellevue School District,3167,Woodridge Elementary,530,530,0,70,11,81,101,84,88,95,0,0,0,0,0,0,0
2012,WA,37501,Bellingham School District,3200,Alderwood Elementary School,321,321,0,0,56,66,49,61,47,42,0,0,0,0,0,0,0
2012,WA,37501,Bellingham School District,2553,Bellingham High School,1111,1111,0,0,0,0,0,0,0,0,0,0,0,274,313,256,268
2012,WA,37501,Bellingham School District,2817,Carl Cozier Elementary School,348,348,0,0,53,57,66,50,53,68,1,0,0,0,0,0,0
2012,WA,37501,Bellingham School District,2365,Columbia Elementary School,273,273,0,0,53,52,46,35,44,43,0,0,0,0,0,0,0
2012,WA,37501,Bellingham School District,5239,Cordata Elementary School,434,433,1,0,80,76,67,71,65,74,0,0,0,0,0,0,0
2012,WA,37501,Bellingham School District,2066,Fairhaven Middle School,528,528,0,0,0,0,0,0,0,0,177,174,177,0,0,0,0
2012,WA,37501,Bellingham School District,2262,Geneva Elementary School,396,396,0,0,69,49,57,76,70,75,0,0,0,0,0,0,0
2012,WA,37501,Bellingham School District,3134,Happy Valley Elementary School,329,313,16,0,42,50,54,48,57,62,0,0,0,0,0,0,0
2012,WA,37501,Bellingham School District,1694,Home Port Learning Center,11,11,0,0,0,0,0,0,0,0,0,1,0,1,2,7,0
2012,WA,37501,Bellingham School District,4442,Kulshan Middle School,643,643,0,0,0,0,0,0,0,0,192,242,209,0,0,0,0
2012,WA,37501,Bellingham School District,2261,Larrabee Elementary School,235,207,28,0,36,28,29,39,30,45,0,0,0,0,0,0,0
2012,WA,37501,Bellingham School District,2225,Lowell Elementary School,235,235,0,0,28,39,43,41,27,57,0,0,0,0,0,0,0
2012,WA,37501,Bellingham School District,4571,Northern Heights Elementary Schl,438,425,13,0,81,83,77,66,64,54,0,0,0,0,0,0,0
2012,WA,37501,Bellingham School District,1647,Options High School,100,100,0,0,0,0,0,0,0,0,0,0,0,14,24,20,42
2012,WA,37501,Bellingham School District,3202,Parkview Elementary School,259,259,0,0,50,46,36,40,47,40,0,0,0,0,0,0,0
2012,WA,37501,Bellingham School District,2067,Roosevelt Elementary School,429,429,0,0,77,78,70,68,61,75,0,0,0,0,0,0,0
2012,WA,37501,Bellingham School District,3576,Sehome High School,1066,1066,0,0,0,0,0,0,0,0,0,0,0,257,260,274,275
2012,WA,37501,Bellingham School District,3201,Shuksan Middle School,659,659,0,0,0,0,0,0,0,0,222,214,223,0,0,0,0
2012,WA,37501,Bellingham School District,2175,Silver Beach Elementary School,427,412,15,0,67,74,71,72,66,62,0,0,0,0,0,0,0
2012,WA,37501,Bellingham School District,4515,Squalicum High School,1341,1341,0,0,0,0,0,0,0,0,0,0,0,323,360,337,321
2012,WA,37501,Bellingham School District,2387,Sunnyland Elementary School,338,338,0,0,50,64,48,64,59,53,0,0,0,0,0,0,0
2012,WA,37501,Bellingham School District,1799,Visions (Seamar Youth Center),22,22,0,0,0,0,0,0,0,0,0,0,0,10,1,9,2
2012,WA,37501,Bellingham School District,5125,Wade King Elementary School,457,457,0,0,74,87,71,78,83,64,0,0,0,0,0,0,0
2012,WA,37501,Bellingham School District,2075,Whatcom Middle School,593,593,0,0,0,0,0,0,0,0,216,196,181,0,0,0,0
2012,WA,01122,Benge School District,3142,Benge Elementary,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2012,WA,27403,Bethel School District,5216,Bethel Elementary Learning Academy,34,34,0,0,6,4,7,5,6,2,4,0,0,0,0,0,0
2012,WA,27403,Bethel School District,2807,Bethel High School,1133,1133,0,0,0,0,0,0,0,0,0,0,0,0,408,353,372
2012,WA,27403,Bethel School District,3250,Bethel Junior High,580,580,0,0,0,0,0,0,0,0,1,204,193,182,0,0,0
2012,WA,27403,Bethel School District,5174,Bethel Online Academy,198,198,0,0,0,0,0,0,0,0,0,5,17,15,17,37,107
2012,WA,27403,Bethel School District,4296,Camas Prairie Elementary,689,689,0,0,113,102,84,84,103,107,96,0,0,0,0,0,0
2012,WA,27403,Bethel School District,4186,Cedarcrest Junior High,631,631,0,0,0,0,0,0,0,0,0,209,211,208,0,1,2
2012,WA,27403,Bethel School District,4331,Centennial Elementary,534,534,0,0,78,71,85,59,89,70,82,0,0,0,0,0,0
2012,WA,27403,Bethel School District,1510,Challenger Secondary School,329,329,0,0,0,0,0,0,0,0,0,0,0,11,15,66,237
2012,WA,27403,Bethel School District,3649,Chester H Thompson Elementary,631,630,1,0,91,88,76,93,91,92,99,0,0,0,0,0,0
2012,WA,27403,Bethel School District,4578,Cougar Mountain Junior High,644,644,0,0,0,0,0,0,0,0,0,190,246,208,0,0,0
2012,WA,27403,Bethel School District,1945,Elk Plain Head Start,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,WA,27403,Bethel School District,2877,Elk Plain School of Choice,436,436,0,0,56,56,72,68,61,62,61,0,0,0,0,0,0
2012,WA,27403,Bethel School District,4099,Evergreen Elementary,598,598,0,0,91,95,74,75,77,95,91,0,0,0,0,0,0
2012,WA,27403,Bethel School District,5159,Frederickson Elementary,663,649,14,0,86,97,92,90,90,84,110,0,0,0,0,0,0
2012,WA,27403,Bethel School District,4407,Frontier Junior High,781,781,0,0,0,0,0,0,0,0,0,264,268,249,0,0,0
2012,WA,27403,Bethel School District,4297,Graham Elementary,695,687,8,0,97,90,85,93,107,97,118,0,0,0,0,0,0
2012,WA,27403,Bethel School District,5033,Graham Kapowsin High School,1283,1283,0,0,0,0,0,0,0,0,0,0,0,0,449,438,396
2012,WA,27403,Bethel School District,2748,Kapowsin Elementary,456,454,2,0,64,54,64,46,61,89,76,0,0,0,0,0,0
2012,WA,27403,Bethel School District,5206,Liberty Junior High,774,774,0,0,0,0,0,0,0,0,0,246,283,244,1,0,0
2012,WA,27403,Bethel School District,4102,Naches Trail Elementary,961,961,0,0,142,142,139,109,131,157,141,0,0,0,0,0,0
2012,WA,27403,Bethel School District,5160,Nelson Elementary School,653,623,30,0,70,92,91,88,93,93,96,0,0,0,0,0,0
2012,WA,27403,Bethel School District,4538,North Star Elementary,669,669,0,0,104,99,84,93,91,99,99,0,0,0,0,0,0
2012,WA,27403,Bethel School District,5961,Pierce County Skills Center,141,141,0,0,0,0,0,0,0,0,0,0,0,4,17,32,88
2012,WA,27403,Bethel School District,4381,Pioneer Valley Elementary,604,602,2,0,79,79,87,82,81,91,103,0,0,0,0,0,0
2012,WA,27403,Bethel School District,1943,Pioneer Valley Preschool,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,WA,27403,Bethel School District,4227,Rocky Ridge Elementary,593,593,0,0,74,88,87,88,81,74,101,0,0,0,0,0,0
2012,WA,27403,Bethel School District,2543,Roy Elementary,278,272,6,0,43,44,37,31,44,37,36,0,0,0,0,0,0
2012,WA,27403,Bethel School District,4103,Shining Mountain Elementary,470,468,2,0,60,70,58,62,65,78,75,0,0,0,0,0,0
2012,WA,27403,Bethel School District,1564,Shining Mountain Preschool,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,WA,27403,Bethel School District,2399,Spanaway Elementary,377,377,0,0,56,53,50,67,46,54,51,0,0,0,0,0,0
2012,WA,27403,Bethel School District,5140,Spanaway Elementary ECEAP,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,WA,27403,Bethel School District,5141,Spanaway Elementary Preschool,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,WA,27403,Bethel School District,3751,Spanaway Junior High,714,714,0,0,0,0,0,0,0,0,0,235,242,237,0,0,0
2012,WA,27403,Bethel School District,4158,Spanaway Lake High School,1177,1177,0,0,0,0,0,0,0,0,0,0,0,0,428,377,372
2012,WA,27403,Bethel School District,1560,Thompson Preschool,84,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,WA,20203,Bickleton School District,3392,Bickleton Elementary & High Schl,94,91,3,0,4,4,3,9,6,7,8,14,7,9,5,12,3
2012,WA,37503,Blaine School District,2713,Blaine Elementary School,481,481,0,0,0,0,0,145,180,156,0,0,0,0,0,0,0
2012,WA,37503,Blaine School District,3136,Blaine High School,647,647,0,0,0,0,0,0,0,0,0,0,0,171,164,143,169
2012,WA,37503,Blaine School District,5021,Blaine Home Connections,78,78,0,0,1,6,3,3,9,10,6,9,7,11,9,4,0
2012,WA,37503,Blaine School District,3796,Blaine Middle School,525,525,0,0,0,0,0,0,0,0,178,176,171,0,0,0,0
2012,WA,37503,Blaine School District,4476,Blaine Primary School,465,430,35,0,140,156,134,0,0,0,0,0,0,0,0,0,0
2012,WA,37503,Blaine School District,4459,Point Roberts Primary,13,13,0,0,2,5,4,2,0,0,0,0,0,0,0,0,0
2012,WA,21234,Boistfort School District,2516,Boistfort Elem,79,77,2,10,0,9,13,7,8,8,5,5,12,0,0,0,0
2012,WA,18100,Bremerton School District,1749,Alliance Academy,6,6,0,0,1,1,0,0,0,0,1,2,1,0,0,0,0
2012,WA,18100,Bremerton School District,3641,Armin Jahr Elementary,403,401,2,73,0,70,63,54,69,72,0,0,0,0,0,0,0
2012,WA,18100,Bremerton School District,3109,Bremerton High School,1261,1261,0,0,0,0,0,0,0,0,0,0,1,323,316,295,326
2012,WA,18100,Bremerton School District,3108,Crownhill Elementary School,441,426,15,74,1,81,61,60,84,65,0,0,0,0,0,0,0
2012,WA,18100,Bremerton School District,4421,Kitsap Lake Elementary,406,405,1,78,0,62,77,64,62,62,0,0,0,0,0,0,0
2012,WA,18100,Bremerton School District,4441,Mountain View Middle School,915,915,0,0,0,0,0,0,0,0,293,350,272,0,0,0,0
2012,WA,18100,Bremerton School District,3171,Naval Avenue Elementary School,400,379,21,107,0,107,89,63,12,0,1,0,0,0,0,0,0
2012,WA,18100,Bremerton School District,1737,Renaissance Alternative High School,136,136,0,0,0,0,0,0,0,0,0,0,0,0,8,29,99
2012,WA,18100,Bremerton School District,5161,Special Services,41,1,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012,WA,18100,Bremerton School District,2853,View Ridge Elementary School,466,448,18,83,0,73,70,90,63,68,1,0,0,0,0,0,0
2012,WA,18100,Bremerton School District,2613,West Hills S.T.E.M. Academy,446,422,24,49,0,60,56,45,84,75,53,0,0,0,0,0,0
2012,WA,18100,Bremerton School District,4038,West Sound Technical Skills Center,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2012,WA,24111,Brewster School District,3293,Brewster Elementary School,535,517,18,84,0,80,74,60,77,74,68,0,0,0,0,0,0
2012,WA,24111,Brewster School District,2800,Brewster High School,280,280,0,0,0,0,0,0,0,0,0,0,0,72,69,66,73
2012,WA,24111,Brewster School District,4223,Brewster Junior High School,127,127,0,0,0,0,0,0,0,0,0,61,66,0,0,0,0
2012,WA,09075,Bridgeport School District,1900,Bridgeport Aurora High School,16,16,0,0,0,0,0,0,0,0,0,0,0,0,2,5,9
2012,WA,09075,Bridgeport School District,2562,Bridgeport Elementary,367,358,9,68,0,60,55,52,56,67,0,0,0,0,0,0,0
2012,WA,09075,Bridgeport School District,2788,Bridgeport High School,182,182,0,0,0,0,0,0,0,0,0,0,0,61,52,40,29
2012,WA,09075,Bridgeport School District,4213,Bridgeport Middle School,176,176,0,0,0,0,0,0,0,0,58,62,56,0,0,0,0
2012,WA,16046,Brinnon School District,2836,Brinnon Elementary,37,35,2,5,0,5,4,3,4,3,4,5,2,0,0,0,0
2012,WA,29100,Burlington-Edison School District,3603,Allen Elementary,431,431,0,0,30,53,45,43,50,53,51,52,54,0,0,0,0
2012,WA,29100,Burlington-Edison School District,4412,Bay View Elementary,572,572,0,0,54,70,58,53,58,77,61,81,60,0,0,0,0
2012,WA,29100,Burlington-Edison School District,1650,BECC,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,WA,29100,Burlington-Edison School District,2362,Burlington Edison High School,1150,1150,0,0,0,0,0,0,0,0,0,0,0,307,278,290,275
2012,WA,29100,Burlington-Edison School District,1928,Burlington-Edison Alternative School,55,55,0,0,0,0,0,0,0,0,0,0,0,1,7,10,37
2012,WA,29100,Burlington-Edison School District,2379,Edison Elementary,497,497,0,1,52,46,58,43,60,56,61,62,58,0,0,0,0
2012,WA,29100,Burlington-Edison School District,3251,Lucille Umbarger Elementary,726,726,0,0,51,83,81,66,81,76,76,104,108,0,0,0,0
2012,WA,29100,Burlington-Edison School District,2946,West View Elementary,353,353,0,105,0,55,53,42,34,40,24,0,0,0,0,0,0
2012,WA,06117,Camas School District,4567,Camas High School,1823,1823,0,0,0,0,0,0,0,0,0,0,0,509,474,446,394
2012,WA,06117,Camas School District,4182,Dorothy Fox,516,516,0,0,72,93,84,89,100,78,0,0,0,0,0,0,0
2012,WA,06117,Camas School District,5158,Grass Valley Elementary,580,580,0,0,87,93,96,98,107,99,0,0,0,0,0,0,0
2012,WA,06117,Camas School District,5104,Hayes Freedom High School,149,149,0,0,0,0,0,0,0,0,0,0,0,15,38,45,51
